,total_sqft,bath,price,location,bhk
6232,1407.0,2.0,98.49,Manik Bagh,2
6234,1850.0,3.0,110.0,Manik Bagh,3
6236,1120.0,2.0,70.0,Manik Bagh,2
6238,2955.0,3.0,235.0,Manik Bagh,3
6242,1157.0,2.0,65.0,Manik Bagh,2
6243,4144.0,5.0,331.0,Manik Bagh,5
6244,1622.0,3.0,95.0,Manik Bagh,3
6247,1480.0,2.0,75.0,Manik Bagh,3
6248,1200.0,2.0,44.0,Market yard,2
6249,957.0,2.0,58.0,Market yard,2
6251,1850.0,3.0,150.0,Market yard,3
6253,2250.0,3.0,160.0,Market yard,3
6254,3670.0,4.0,300.0,Market yard,4
6255,793.0,2.0,45.0,Market yard,2
6256,1141.0,2.0,62.0,Market yard,2
6258,1475.0,2.0,120.0,Market yard,3
6259,1395.0,2.0,63.59,Market yard,2
6260,920.0,2.0,39.55,Market yard,2
6261,1210.0,2.0,62.0,Market yard,2
6262,1200.0,2.0,65.0,Market yard,2
6263,5080.0,7.0,450.0,Market yard,6
6265,1100.0,2.0,55.0,Market yard,2
6267,1260.0,2.0,46.62,Market yard,2
6268,1325.0,2.0,119.0,Market yard,2
6269,1410.0,2.0,80.0,Market yard,3
6271,1180.0,2.0,100.0,Market yard,2
6272,1100.0,2.0,53.0,Market yard,2
6274,905.0,1.0,55.0,Market yard,1
6276,885.0,2.0,40.0,Market yard,2
6278,596.0,1.0,42.0,Market yard,1
6279,3227.0,5.0,250.0,Market yard,5
6280,1280.0,2.0,76.0,Market yard,2
6281,1315.0,2.0,74.0,Market yard,3
6282,2135.0,3.0,160.0,Market yard,3
6284,1200.0,2.0,59.0,Market yard,2
6285,1015.0,2.0,58.0,Market yard,2
6286,1160.0,2.0,42.92,Market yard,2
6287,1760.0,3.0,123.0,Market yard,3
6289,900.0,2.0,48.0,Market yard,2
6290,1035.0,2.0,45.5,Market yard,2
6291,1255.0,2.0,79.0,Market yard,2
6292,1847.0,3.0,135.0,Market yard,3
6296,1724.0,3.0,124.0,Market yard,3
6297,1685.0,3.0,100.0,Market yard,3
6298,1200.0,2.0,75.0,Market yard,2
6299,2800.0,4.0,100.0,Market yard,6
6301,1060.0,2.0,53.0,Market yard,2
6302,1261.0,2.0,61.0,Market yard,2
6303,1480.0,2.0,84.0,Market yard,3
6304,1500.0,1.0,75.0,Market yard,1
6306,1170.0,2.0,65.0,Market yard,2
6307,1170.0,2.0,75.0,Market yard,2
6308,1050.0,2.0,70.0,Market yard,2
6311,1128.0,2.0,48.79,Market yard,2
6312,1040.0,2.0,61.0,Market yard,2
6314,1400.0,2.0,85.0,Market yard,2
6315,1175.0,2.0,48.72,Market yard,2
6316,1308.0,2.0,60.0,Market yard,2
6317,1140.0,2.0,40.0,Market yard,2
6318,1300.0,2.0,54.0,Market yard,2
6319,728.5,1.0,31.315,Market yard,1
6320,1050.0,2.0,52.08,Market yard,2
6322,1275.0,2.0,47.0,Market yard,2
6323,1200.0,2.0,75.0,Market yard,2
6325,2250.0,3.0,199.0,Market yard,3
6326,1090.0,2.0,57.0,Market yard,2
6327,1306.0,2.0,65.0,Market yard,2
6328,905.0,2.0,65.0,Market yard,2
6329,560.0,1.0,45.0,Market yard,1
6330,1910.0,3.0,150.0,Market yard,3
6331,1730.0,3.0,95.0,Market yard,3
6332,900.0,2.0,48.0,Market yard,2
6333,1160.0,2.0,67.0,Market yard,2
6335,2400.0,2.0,185.0,Market yard,3
6337,1035.0,2.0,51.5,Market yard,2
6338,1161.0,2.0,55.15,Market yard,2
6340,1584.01,3.0,104.0,Market yard,3
6341,4395.0,3.0,240.0,Market yard,3
6342,1000.0,2.0,50.0,Market yard,2
6343,2289.0,3.0,178.0,Market yard,3
6344,3150.0,4.0,180.0,Market yard,4
6346,2750.0,6.0,200.0,Market yard,6
6349,1300.0,2.0,90.0,Market yard,2
6350,1150.0,2.0,90.0,Market yard,2
6351,1846.0,3.0,120.0,Market yard,3
6352,1216.0,2.0,75.0,Market yard,2
6353,1200.0,4.0,85.0,Market yard,4
6354,1800.0,3.0,130.0,Market yard,3
6355,1225.0,2.0,48.0,Market yard,2
6356,4000.0,6.0,370.0,Market yard,4
6357,1187.0,2.0,40.14,Market yard,2
6358,3210.0,2.0,192.0,Model colony,4
6360,4050.0,3.0,280.0,Model colony,3
6361,525.0,2.0,21.53,Model colony,1
6362,11890.0,4.0,700.0,Model colony,4
6363,1372.0,2.0,68.0,Model colony,2
6364,1000.0,2.0,50.0,Model colony,2
6365,918.0,2.0,50.49,Model colony,2
6366,1710.0,3.0,107.0,Model colony,3
6367,400.0,1.0,12.0,Model colony,1
6368,1500.0,2.0,69.0,Model colony,2
6371,1532.0,3.0,92.0,Model colony,3
6372,890.0,2.0,40.0,Model colony,2
6374,927.0,2.0,55.0,Model colony,2
6375,3012.0,6.0,250.0,Model colony,4
6376,1100.0,2.0,75.0,Model colony,3
6378,3715.0,6.0,200.5,Model colony,4
6379,1692.0,3.0,88.0,Model colony,3
6380,1238.0,2.0,67.0,Model colony,2
6382,527.0,1.0,26.0,Model colony,1
6385,1069.0,2.0,55.0,Model colony,2
6386,1365.0,2.0,73.0,Model colony,2
6387,600.0,2.0,27.0,Model colony,2
6388,1260.0,1.0,41.0,Model colony,1
6389,10000.0,16.0,550.0,Model colony,16
6390,2145.0,4.0,125.0,Model colony,4
6394,2400.0,3.0,165.0,Model colony,3
6395,620.0,1.0,27.0,Model colony,1
6397,1830.0,3.0,101.0,Model colony,3
6398,662.0,1.0,42.0,Model colony,1
6399,3360.0,5.0,225.0,Model colony,4
6400,1778.0,3.0,122.0,Model colony,3
6401,1200.0,3.0,72.0,Model colony,3
6403,1275.0,2.0,87.0,Model colony,2
6404,1200.0,4.0,90.0,Model colony,4
6408,1220.0,2.0,59.0,Model colony,2
6410,3500.0,6.0,120.0,Model colony,8
6411,900.0,2.0,50.0,Model colony,2
6412,1080.0,2.0,75.0,Model colony,3
6414,1268.0,2.0,69.0,Model colony,2
6415,1500.0,3.0,83.0,Model colony,3
6418,2195.0,2.0,152.0,Model colony,3
6419,1100.0,2.0,55.0,Model colony,2
6420,1141.0,2.0,55.0,Model colony,2
6422,1351.0,2.0,74.0,Model colony,2
6423,1300.0,2.0,67.0,Model colony,3
6425,1152.0,2.0,61.0,Model colony,2
6426,850.0,1.0,39.5,Model colony,2
6429,1996.0,4.0,123.0,Model colony,3
6430,1660.0,2.0,100.0,Model colony,3
6432,1250.0,2.0,75.0,Model colony,2
6434,1216.0,2.0,84.03,Model colony,2
6435,3700.0,4.0,314.0,Model colony,4
6436,1929.0,3.0,103.0,Model colony,3
6438,1763.25,3.0,98.0,Model colony,3
6439,2249.81,4.0,245.0,Model colony,4
6440,1447.0,2.0,75.97,Model colony,2
6441,2357.0,3.0,135.0,Model colony,3
6442,1280.0,2.0,120.0,Model colony,2
6444,1450.0,3.0,88.6,Model colony,3
6446,1505.0,3.0,78.0,Model colony,3
6447,600.0,1.0,20.0,Model colony,1
6448,2422.0,4.0,135.0,Model colony,4
6449,1520.0,2.0,81.0,Model colony,3
6452,3300.0,3.0,255.0,Model colony,5
6453,2400.0,5.0,75.0,Model colony,6
6455,1300.0,3.0,77.99,Model colony,3
6457,1170.0,2.0,56.0,Model colony,2
6458,1200.0,1.0,39.82,Model colony,1
6459,7000.0,6.0,560.0,Model colony,6
6460,500.0,1.0,13.0,Model colony,1
6461,1760.0,3.0,185.0,Model colony,3
6462,823.0,2.0,80.0,Model colony,2
6464,1260.0,2.0,85.5,Model colony,2
6466,1891.0,3.0,110.0,Model colony,3
6467,595.0,1.0,40.0,Model colony,1
6469,1221.0,3.0,65.0,Model colony,3
6470,1400.0,2.0,65.0,Model colony,2
6471,1719.0,3.0,95.0,Model colony,3
6472,1855.0,3.0,135.0,Model colony,3
6474,1500.0,2.0,78.0,Model colony,3
6475,2795.0,4.0,235.0,Mukund Nagar,3
6476,2420.0,3.0,185.0,Mukund Nagar,3
6478,1250.0,2.0,76.0,Mukund Nagar,2
6480,469.0,1.0,25.0,Mukund Nagar,1
6482,1950.0,4.0,130.0,Mukund Nagar,4
6483,1082.0,2.0,57.5,Mukund Nagar,3
6488,1105.0,2.0,65.0,Mukund Nagar,2
6489,1650.0,3.0,110.0,Mukund Nagar,3
6493,1285.0,2.0,68.0,Mukund Nagar,3
6495,5000.0,4.0,290.0,Mukund Nagar,4
6496,1645.0,3.0,100.0,Mukund Nagar,3
6497,2160.0,3.0,160.0,Mukund Nagar,3
6498,1465.0,2.0,74.72,Mukund Nagar,3
6499,1400.0,2.0,88.0,Mukund Nagar,3
6500,1118.0,2.0,75.0,Mukund Nagar,2
6501,1300.0,2.0,80.0,Mukund Nagar,2
6502,1800.0,3.0,150.0,Mukund Nagar,3
6503,1392.0,2.0,99.0,Mukund Nagar,2
6504,918.0,2.0,55.0,Mukund Nagar,2
6505,3530.0,4.0,290.0,Mukund Nagar,4
6506,1200.0,4.0,110.0,Mukund Nagar,4
6509,813.0,1.0,39.0,Mukund Nagar,1
6513,1300.0,3.0,77.99,Mukund Nagar,3
6515,1430.0,2.0,110.0,Mukund Nagar,2
6516,700.0,2.0,40.0,Mukund Nagar,2
6519,600.0,1.0,43.0,Mukund Nagar,1
6520,1210.0,2.0,83.0,Mukund Nagar,2
6524,1430.0,3.0,78.65,Mukund Nagar,3
6526,1783.0,3.0,125.0,Mukund Nagar,3
6528,1826.0,3.0,130.0,Mukund Nagar,3
6529,1255.0,2.0,90.0,Mukund Nagar,3
6530,1450.0,2.0,87.0,Mukund Nagar,3
6531,360.0,1.0,16.9,Mukund Nagar,1
6532,698.5,1.0,28.57,Mukund Nagar,1
6533,4062.5,2.0,341.0,Mukund Nagar,4
6534,2600.0,4.0,175.0,Mukund Nagar,4
6539,2000.0,4.0,135.0,Mukund Nagar,4
6541,2690.0,4.0,201.0,Mukund Nagar,4
6544,1295.0,2.0,78.5,Mukund Nagar,2
6549,2502.0,4.0,170.0,Mukund Nagar,4
6550,381.0,1.0,28.0,Mukund Nagar,1
6551,1100.0,2.0,72.0,Mukund Nagar,2
6553,1900.0,3.0,150.0,Mukund Nagar,3
6558,1862.0,4.0,110.0,Mukund Nagar,3
6559,4041.0,4.0,345.0,Mukund Nagar,4
6561,1180.0,2.0,77.0,Mukund Nagar,2
6564,1423.0,2.0,71.73,Mukund Nagar,3
6565,2524.0,5.0,180.0,Mukund Nagar,4
6567,1770.0,3.0,108.0,Mukund Nagar,3
6572,3600.0,4.0,300.0,Mukund Nagar,4
6573,1350.0,2.0,89.5,Mukund Nagar,2
6574,1450.0,2.0,78.0,Mukund Nagar,3
6575,2137.0,3.0,110.0,Mukund Nagar,3
6577,1021.0,3.0,59.0,Mukund Nagar,3
6578,1205.0,2.0,79.0,Mukund Nagar,2
6580,1837.0,3.0,110.0,Mukund Nagar,3
6582,1430.0,2.0,102.0,Mukund Nagar,3
6592,1350.0,2.0,140.0,Mundhawa,3
6593,1400.0,2.0,95.0,Mundhawa,3
6594,5000.0,9.0,210.0,Mundhawa,9
6595,3800.0,4.0,250.0,Mundhawa,4
6599,4100.0,7.0,140.0,Mundhawa,7
6602,1121.0,2.0,78.0,Mundhawa,2
6603,1850.0,3.0,100.0,Mundhawa,3
6604,1200.0,4.0,105.0,Mundhawa,4
6605,1200.0,5.0,110.0,Mundhawa,4
6606,1645.0,3.0,100.0,Mundhawa,3
6608,1450.0,2.0,135.0,Mundhawa,3
6609,1150.0,2.0,80.0,Mundhawa,2
6610,1195.0,2.0,84.0,Mundhawa,2
6612,1418.0,2.0,103.0,Mundhawa,2
6613,1246.0,2.0,82.0,Mundhawa,2
6614,1098.0,2.0,68.0,Mundhawa,2
6616,1798.0,3.0,120.0,Mundhawa,3
6617,1563.0,3.0,91.84,Mundhawa,3
6618,1900.0,2.0,200.0,Mundhawa,2
6619,1392.0,2.0,98.0,Mundhawa,2
6621,1910.0,3.0,190.0,Mundhawa,3
6622,2170.0,3.0,151.0,Mundhawa,3
6623,2106.0,3.0,126.0,Mundhawa,3
6625,3884.0,4.0,240.0,Mundhawa,4
6628,1000.0,2.0,78.0,Mundhawa,2
6635,1200.0,2.0,130.0,Mundhawa,4
6636,946.0,2.0,58.0,Mundhawa,2
6639,1150.0,2.0,69.0,Mundhawa,2
6640,1138.0,2.0,110.0,Mundhawa,2
6644,693.0,1.0,34.3,Mundhawa,1
6645,1520.0,2.0,90.0,Mundhawa,3
6646,1675.0,2.0,135.0,Mundhawa,3
6648,1220.0,2.0,88.0,Mundhawa,2
6650,925.0,1.0,40.7,Mundhawa,1
6651,1250.0,2.0,90.0,Mundhawa,2
6652,1175.0,2.0,79.0,Mundhawa,2
6655,1700.0,3.0,111.0,Mundhawa,3
6656,650.0,1.0,16.0,Mundhawa,1
6658,2750.0,3.0,260.0,Mundhawa,3
6660,780.0,1.0,70.0,Mundhawa,1
6662,1320.0,2.0,100.0,Mundhawa,2
6664,800.0,1.0,32.0,Mundhawa,1
6665,1435.0,2.0,80.0,Mundhawa,3
6666,1850.0,3.0,175.0,Mundhawa,6
6667,1200.0,4.0,140.0,Mundhawa,4
6668,1760.0,3.0,115.0,Mundhawa,3
6671,1310.0,2.0,80.43,Mundhawa,2
6672,4600.0,9.0,200.0,Mundhawa,9
6673,1800.0,3.0,110.0,Mundhawa,3
6674,1445.0,2.0,86.69,Mundhawa,3
6675,645.0,1.0,39.0,Mundhawa,1
6676,1328.0,2.0,107.0,Mundhawa,2
6677,1823.0,3.0,103.0,Mundhawa,3
6678,2439.0,5.0,170.0,Mundhawa,4
6680,770.0,1.0,43.82,Mundhawa,1
6681,400.0,2.0,50.0,Mundhawa,1
6687,1020.0,2.0,80.0,Mundhawa,2
6688,2100.0,3.0,125.0,Mundhawa,3
6694,1027.0,2.0,67.0,Mundhawa,2
6697,1200.0,4.0,125.0,Mundhawa,4
6699,1200.0,2.0,66.0,Mundhawa,3
6701,1270.0,2.0,95.25,Mundhawa,3
6708,610.0,1.0,18.5,Mundhawa,1
6710,1805.0,3.0,134.0,Mundhawa,3
6711,840.0,2.0,45.0,Nagar Road,2
6712,1060.0,2.0,55.0,Nagar Road,2
6715,883.0,2.0,29.0,Nagar Road,2
6716,1200.0,2.0,62.5,Nagar Road,2
6717,1705.0,3.0,95.0,Nagar Road,3
6718,1027.0,2.0,44.0,Nagar Road,2
6720,1300.0,3.0,64.0,Nagar Road,3
6721,804.1,2.0,69.09,Nagar Road,2
6722,3198.0,4.0,200.0,Nagar Road,4
6723,1360.0,2.0,75.0,Nagar Road,3
6724,1200.0,2.0,75.0,Nagar Road,2
6726,1200.0,2.0,49.5,Nagar Road,2
6727,1256.0,2.0,60.0,Nagar Road,2
6728,1100.0,2.0,60.0,Nagar Road,2
6729,1220.0,2.0,59.5,Nagar Road,2
6730,1215.0,2.0,40.0,Nagar Road,2
6731,1130.0,2.0,45.2,Nagar Road,2
6732,1260.0,1.0,41.0,Nagar Road,1
6733,890.0,1.0,75.0,Nagar Road,1
6735,1326.0,2.0,62.17,Nagar Road,2
6736,1086.0,2.0,33.66,Nagar Road,2
6737,1339.0,2.0,62.0,Nagar Road,2
6738,1139.0,2.0,80.0,Nagar Road,2
6739,1080.0,2.0,55.0,Nagar Road,2
6740,1801.0,3.0,139.0,Nagar Road,3
6741,1111.0,2.0,41.88,Nagar Road,2
6742,3876.0,3.0,300.0,Nagar Road,3
6743,1150.0,2.0,51.0,Nagar Road,2
6744,1400.0,2.0,78.0,Nagar Road,3
6745,1076.0,2.0,52.0,Nagar Road,2
6746,4827.0,4.0,400.0,Nagar Road,4
6747,1215.0,2.0,90.0,Nagar Road,2
6748,1015.0,2.0,40.0,Nagar Road,2
6749,845.0,2.0,37.0,Nagar Road,2
6750,1216.0,2.0,84.0,Nagar Road,2
6751,1358.0,2.0,81.0,Nagar Road,2
6752,1350.0,3.0,85.0,Nagar Road,3
6753,1856.0,3.0,120.0,Nagar Road,3
6754,787.0,2.0,31.0,Nagar Road,2
6755,1110.0,2.0,58.0,Nagar Road,2
6756,1216.0,2.0,75.0,Nagar Road,2
6757,1100.0,2.0,43.5,Nagar Road,2
6758,1227.0,2.0,53.49,Nagar Road,2
6759,2556.0,3.0,169.0,Nagar Road,3
6761,800.0,2.0,40.0,Nagar Road,2
6762,1850.0,2.0,110.0,Nagar Road,3
6763,1060.0,2.0,55.0,Nagar Road,2
6767,1140.0,2.0,70.93,Nagar Road,2
6768,921.0,2.0,29.47,Nagar Road,2
6769,1900.0,3.0,125.0,Nagar Road,3
6770,3000.0,4.0,235.0,Nagar Road,3
6771,1355.0,2.0,67.0,Nagar Road,2
6772,1067.0,2.0,52.0,Nagar Road,2
6773,855.0,2.0,32.0,Nagar Road,2
6774,1140.0,2.0,51.2,Nagar Road,2
6775,770.0,1.0,39.9,Nagar Road,2
6776,2990.0,5.0,173.0,Nagar Road,3
6777,650.0,1.0,19.87,Nagar Road,1
6778,725.0,2.0,36.0,Nagar Road,2
6779,510.0,1.0,34.0,Nagar Road,1
6780,965.0,2.0,56.0,Nagar Road,2
6781,980.0,2.0,45.0,Nagar Road,2
6782,1243.0,2.0,46.0,Nagar Road,2
6784,1040.0,2.0,55.0,Nagar Road,2
6785,1190.0,2.0,42.25,Nagar Road,2
6786,1223.0,2.0,42.81,Nagar Road,2
6788,1230.0,2.0,68.0,Nagar Road,2
6789,1485.0,2.0,110.0,Nagar Road,3
6790,1310.0,3.0,90.0,Nagar Road,3
6791,1088.0,2.0,43.5,Nagar Road,2
6792,1710.0,3.0,85.0,Nagar Road,3
6793,2430.0,5.0,180.0,Nagar Road,3
6794,1066.0,2.0,55.0,Nagar Road,2
6795,1175.0,2.0,41.68,Nagar Road,2
6796,1260.0,2.0,58.0,Nagar Road,2
6799,1000.0,2.0,42.0,Nagar Road,2
6800,1644.0,3.0,92.59,Nagar Road,3
6801,3410.0,5.0,253.0,Nagar Road,4
6802,1100.0,2.0,78.0,Nagar Road,3
6803,2400.0,7.0,107.0,Nagar Road,6
6804,1698.0,3.0,125.0,Nagar Road,3
6805,1080.0,2.0,67.0,Nagar Road,2
6806,1041.0,2.0,36.44,Nagar Road,2
6807,1724.0,3.0,146.0,Nagar Road,3
6808,1185.0,2.0,59.0,Nagar Road,2
6809,1353.0,2.0,110.0,Nagar Road,3
6810,1830.0,3.0,91.86,Nagar Road,3
6811,1100.0,2.0,36.0,Nagar Road,2
6812,1660.0,3.0,125.0,Nagar Road,3
6813,1206.0,2.0,40.7,Nagar Road,2
6814,1300.0,2.0,55.86,Nagar Road,2
6815,1047.0,2.0,75.0,Nagar Road,2
6816,1198.0,2.0,80.0,Nagar Road,2
6817,613.0,1.0,48.0,Nagar Road,1
6818,4395.0,3.0,240.0,Nana Peth,3
6820,1270.0,2.0,93.0,Nana Peth,2
6821,1800.0,3.0,150.0,Nana Peth,3
6822,1750.0,3.0,100.0,Nana Peth,3
6825,1688.0,3.0,118.0,Nana Peth,3
6826,1375.0,3.0,75.0,Nana Peth,3
6828,1082.0,2.0,56.0,Nana Peth,3
6832,1200.0,2.0,75.0,Nana Peth,2
6834,595.0,1.0,42.0,Nana Peth,1
6835,2800.0,4.0,240.0,Nana Peth,4
6841,1200.0,2.0,67.0,Nana Peth,2
6842,351.0,1.0,16.0,Nana Peth,1
6844,1145.0,2.0,75.0,Nana Peth,2
6845,1140.0,2.0,75.2,Nana Peth,2
6847,792.0,2.0,70.0,Nana Peth,2
6848,1350.0,2.0,140.0,Nana Peth,3
6850,1586.0,3.0,93.94,Nana Peth,3
6852,1255.0,2.0,58.0,Nana Peth,2
6853,3122.0,5.0,225.0,Nana Peth,4
6854,1790.0,3.0,100.0,Nana Peth,3
6855,1022.0,2.0,45.9,Nana Peth,2
6858,1300.0,2.0,109.0,Nana Peth,2
6860,1734.0,3.0,125.0,Nana Peth,3
6862,1525.0,2.0,87.0,Nana Peth,3
6864,580.0,1.0,27.0,Nana Peth,1
6867,1832.0,3.0,125.0,Nana Peth,3
6869,1255.0,3.0,77.68,Nana Peth,3
6870,1255.0,3.0,77.68,Nana Peth,3
6871,1200.0,2.0,66.5,Nana Peth,3
6872,1235.0,2.0,65.0,Nana Peth,2
6876,1667.0,3.0,92.0,Nana Peth,3
6879,1145.0,2.0,58.4,Nana Peth,2
6882,1459.0,2.0,95.0,Nana Peth,3
6885,645.0,1.0,16.45,Nana Peth,1
6886,1650.0,3.0,105.0,Nana Peth,3
6890,1310.0,2.0,85.0,Nana Peth,2
6891,1850.0,3.0,150.0,Nana Peth,3
6892,1600.0,2.0,88.0,Nana Peth,3
6893,1435.0,3.0,90.0,Nana Peth,3
6894,1601.0,3.0,95.0,Nana Peth,3
6896,984.0,2.0,45.91,Nana Peth,2
6898,1216.0,2.0,75.0,Nana Peth,2
6900,2429.0,3.0,210.0,Nana Peth,4
6903,1836.0,3.0,148.0,Nana Peth,3
6907,1174.0,2.0,78.0,Nana Peth,2
6909,863.0,1.0,40.55,Nana Peth,1
6910,635.0,1.0,28.0,Nana Peth,1
6911,1100.0,2.0,57.6,Nana Peth,2
6912,2140.0,3.0,139.0,Nana Peth,3
6913,1777.26,3.0,89.0,Nana Peth,3
6914,2095.0,3.0,150.0,Nana Peth,3
6915,1160.0,2.0,95.0,Nana Peth,2
6916,1819.0,3.0,150.0,Nana Peth,3
6917,1179.0,2.0,56.0,Nana Peth,2
6918,1245.0,2.0,59.0,Nana Peth,2
6923,918.0,2.0,56.0,Nana Peth,2
6924,1220.0,2.0,72.0,Nana Peth,2
6927,1140.0,2.0,78.0,Nana Peth,2
6928,1400.0,2.0,135.0,Nana Peth,3
6930,1200.0,2.0,68.0,Nana Peth,2
6931,1715.0,3.0,115.0,Nana Peth,3
6932,1965.0,4.0,125.0,Nana Peth,3
6934,575.0,1.0,16.75,Nana Peth,1
6935,1850.0,4.0,121.0,Nana Peth,3
6936,2400.0,4.0,150.0,Nana Peth,4
6938,1195.0,2.0,59.0,Nana Peth,2
6939,1200.0,3.0,65.0,Nana Peth,3
6940,1675.0,3.0,92.13,Nana Peth,3
6941,845.0,2.0,55.0,Narayan Peth,2
6942,1735.0,3.0,135.0,Narayan Peth,3
6945,1768.0,3.0,101.0,Narayan Peth,3
6947,1020.0,2.0,52.0,Narayan Peth,2
6948,525.0,1.0,30.0,Narayan Peth,1
6953,1606.0,3.0,89.55,Narayan Peth,3
6955,2483.0,5.0,215.0,Narayan Peth,4
6956,1180.0,2.0,72.0,Narayan Peth,2
6957,1508.0,2.0,110.0,Narayan Peth,3
6958,1685.0,2.0,110.0,Narayan Peth,3
6959,1708.0,2.0,90.5,Narayan Peth,3
6960,4800.0,3.0,302.0,Narayan Peth,4
6963,950.0,3.0,80.0,Narayan Peth,3
6964,1500.0,1.0,37.5,Narayan Peth,1
6965,1320.0,2.0,95.0,Narayan Peth,2
6967,3960.0,5.0,386.0,Narayan Peth,4
6969,1100.0,2.0,60.0,Narayan Peth,2
6972,550.0,1.0,17.0,Narayan Peth,1
6973,1275.0,2.0,65.0,Narayan Peth,2
6976,458.0,1.0,19.695,Narayan Peth,1
6977,1300.0,2.0,102.0,Narayan Peth,2
6978,1405.0,2.0,84.5,Narayan Peth,2
6980,706.0,1.0,48.24,Narayan Peth,1
6982,705.0,1.0,57.0,Narayan Peth,1
6983,1197.0,2.0,63.0,Narayan Peth,2
6984,1590.0,3.0,96.5,Narayan Peth,3
6985,1036.0,2.0,59.45,Narayan Peth,2
6987,1088.0,2.0,61.45,Narayan Peth,2
6988,1355.0,2.0,78.0,Narayan Peth,2
6989,1482.0,3.0,86.0,Narayan Peth,3
6993,4334.0,2.0,338.0,Narayan Peth,4
6994,1920.0,3.0,150.0,Narayan Peth,3
6997,934.0,2.0,55.0,Narayan Peth,2
6998,1281.0,2.0,87.0,Narayan Peth,2
7000,1862.0,3.0,120.0,Narayan Peth,3
7001,1713.0,3.0,125.0,Narayan Peth,3
7003,1711.0,3.0,85.61,Narayan Peth,3
7004,400.0,2.0,25.0,Narayan Peth,1
7007,646.0,1.0,25.84,Narayan Peth,1
7008,1590.0,2.0,126.0,Narayan Peth,3
7009,3000.0,3.0,170.0,Narayan Peth,4
7010,2800.0,4.0,200.0,Narayan Peth,4
7011,3000.0,6.0,145.0,Narayan Peth,7
7012,4097.0,3.0,400.0,Narayan Peth,3
7014,1395.0,2.0,70.0,Narayan Peth,3
7016,1130.0,2.0,74.0,Narayan Peth,2
7017,1075.0,2.0,57.0,Narayan Peth,2
7018,1786.0,2.0,106.0,Narayan Peth,3
7022,1165.0,2.0,64.08,Narayan Peth,2
7023,1160.0,2.0,75.0,Narayan Peth,2
7030,2159.0,3.0,120.0,Narayan Peth,3
7031,1500.0,3.0,100.0,Narayan Peth,3
7036,2916.0,5.0,230.0,Narayan Peth,4
7037,1205.0,2.0,85.0,Narayan Peth,2
7038,1880.0,4.0,154.0,Narayan Peth,4
7040,1260.0,2.0,113.0,Narayan Peth,2
7041,1060.0,2.0,58.5,Narayan Peth,2
7042,1330.0,2.0,68.0,Narayan Peth,3
7044,1685.0,3.0,90.0,Narayan Peth,3
7045,1950.0,4.0,120.0,Narayan Peth,3
7046,2400.0,3.0,200.0,Narayan Peth,4
7047,1305.0,3.0,65.0,Narayan Peth,3
7048,1250.0,2.0,70.0,Narayan Peth,3
7052,1470.0,2.0,75.0,Narayan Peth,3
7054,1332.0,2.0,108.0,Narayan Peth,2
7055,1691.0,3.0,100.0,Narayan Peth,3
7058,1470.0,2.0,85.0,Narayan Peth,3
7060,2050.0,3.0,145.0,Narayangaon,3
7061,1280.0,2.0,69.0,Narayangaon,2
7062,1100.0,2.0,43.25,Narayangaon,2
7063,1715.0,2.0,95.0,Narayangaon,3
7064,1325.0,2.0,90.0,Narayangaon,3
7065,3600.0,4.0,160.0,Narayangaon,6
7066,1185.0,2.0,47.0,Narayangaon,2
7067,1447.0,2.0,83.0,Narayangaon,2
7069,1100.0,2.0,56.0,Narayangaon,2
7070,1665.0,3.0,86.58,Narayangaon,3
7071,1650.0,3.0,88.0,Narayangaon,3
7072,755.0,2.0,37.49,Narayangaon,2
7073,1200.0,2.0,66.0,Narayangaon,2
7074,1550.0,4.0,130.0,Narayangaon,4
7075,4624.5,4.0,314.5,Narayangaon,4
7076,1697.0,3.0,108.0,Narayangaon,3
7077,740.0,2.0,37.0,Narayangaon,2
7078,1185.0,2.0,65.0,Narayangaon,2
7079,975.0,2.0,43.0,Narayangaon,2
7081,605.0,1.0,29.0,Narayangaon,1
7082,1200.0,2.0,60.0,Narayangaon,2
7083,1051.0,2.0,33.0,Narayangaon,2
7084,2321.0,4.0,128.0,Narayangaon,3
7086,1240.0,2.0,39.06,Narayangaon,2
7088,1335.0,3.0,89.0,Narayangaon,3
7089,1168.0,2.0,64.08,Narayangaon,2
7092,900.0,2.0,70.0,Narayangaon,2
7095,1230.0,2.0,57.0,Narayangaon,2
7096,1512.0,3.0,123.0,Narayangaon,3
7097,1190.0,2.0,40.0,Narayangaon,2
7098,1113.0,2.0,55.0,Narayangaon,2
7099,1350.0,4.0,85.0,Narayangaon,4
7100,1255.0,2.0,90.0,Narayangaon,3
7102,1286.0,3.0,67.0,Narayangaon,3
7103,1564.0,3.0,104.0,Narayangaon,3
7105,1344.0,2.0,108.0,Narayangaon,2
7106,1198.0,2.0,82.0,Narayangaon,2
7107,1498.0,3.0,95.0,Narayangaon,3
7108,1257.0,2.0,71.03,Narayangaon,2
7109,600.0,2.0,30.0,Narayangaon,2
7110,630.0,1.0,47.0,Narayangaon,1
7111,2500.0,3.0,180.0,Narayangaon,3
7112,1160.0,2.0,45.0,Narayangaon,2
7113,1100.0,2.0,38.49,Narayangaon,2
7114,947.0,2.0,43.0,Narayangaon,2
7116,1200.0,2.0,43.0,Narayangaon,2
7117,705.0,1.0,57.0,Narayangaon,1
